driver_id,risk_level,reputation,latitude,longitude
5686c2997a2358c8b6420e9d5b273c45,1,4.2,,
568a281bdaaa820020821ce9424f58b6,1,3.5,,
568d5a8346fcfa851f95765565848810,2,3.8,,
56911bb93ef39656b3ce1f03a53abe06,1,3.6,,
5691f1d43fe2fb250a29f5058734a353,2,3.3,,
56990aed5740e384649d53160065091d,1,4.3,,
569f161492df4c4a3f173e2cac3b8c17,2,2.7,,
56a014b977442c70f59f99a8b5b5d09b,3,2.3,,
56a16782908708d5757ce72a4e97c851,1,4.3,,
56a43255f79161bd2b5e77e78a804f08,1,3.8,,
56a63155dd739fe8875a6d64ca985cff,2,3.5,,
56ab0c81c900e8e218b99978830ccdd6,1,3.8,,
56ab36c9bb9929340bcc4a35012ca68e,1,4.2,,
56ae44d35bbb61c0cc95aa593393cd23,2,3.1,,
56b01184f6aed060f0382f0409a46d25,2,3.2,,
56b0a3f82592be15a20f82fb437f75d9,1,3.8,,
56b1111cc740db51bcee89d18a5b52b4,2,3.2,,
56b40c9aba17a4087112e952aaf43bfd,1,3.8,,
56b63670272c64c307b80aefa6fbe924,1,3,,
56b768f607599502f1e7d75eddc848e9,2,2.9,,
56b954f70fedbd8aae6463b596269397,1,3.4,,
56be397487ea2bfec68218660dc4f1d8,1,3,,
56bf6064ac93212bebe6ea66adb59075,1,3.9,,
56c09afb21146e402af98781356ec5aa,1,3.8,,
56c1334f931a727f47f9a430ab86e1b4,2,4,,
56c2a874b2ef992f68835aab2e5bc63d,1,4.2,,
56c6b3b084de5cf52ee7afcd41f58441,2,2.4,,
56c8e97cddcae0d8c9cf282352bc3914,1,3.6,,
56ce192a13ca2b0efca3111418500be5,1,3.5,,
56d1b98750bac261cfdeaadfc25ab8c9,3,4,,
56d8c9f83f87393fe3e57563084978f3,1,3,,
56d97e3424d73ac37e02b6ea032431c1,2,3.7,,
56dabc0f69514684b7bed7e3321afd90,1,3.5,,
56ddc021752fbbbec5ec96ddfefc79bb,1,3.4,,
56df85f514367de03d64725ac85a37e4,2,3.1,,
56e01f1fd1fa32a0cfcfa4ee6a2e2e5b,1,4,,
56e044e0d439eaafca07a25282a3fc5d,1,3.9,,
56e0e7eb2a3b210ada226550d3a76e63,1,3.7,,
56e21571d7aee96394a0f87c157dd1e8,2,3.2,,
56e267d5b8c9ddab26767ec6e86bff7c,1,4.3,,
56e563c9cabd559b421a385ce6c60ba6,2,3.5,,
56e567949927cef6f5a234ee7c740992,2,3.2,,
56e728b7be160b2fadb6b79b4b91682a,1,3.2,,
56ec16c5b0a0ae9fedd11df496629f77,3,3.5,,
56ede0fbf43de343b611393e653a5311,1,3.6,,
56ee515948d61a773560222605867da5,2,3.4,,
56f0522b4f2be8dda924d4d166abd0c2,2,4,,
56f162cef9d94a0f827bf30946e4fe5f,2,2.8,,
56f4fe1603db5321aaaff85cdd6913ef,3,2.6,,
56f6b2e7ce01c07c3b96f43118f6970b,1,3.5,,
56f95e745c5a806967bed7e7fa1d6677,1,3.1,,
56f96aaaa2f3c5a7cbb6846306ddf4d1,1,3.7,,
56ff56fd4f788d668914e08825a5c8eb,1,4,,
5700bbafe1feb9981b368868ec138441,1,3.4,,
5703d8b26b089f7fc78425bb9a4f3b0b,1,3.8,,
5709ca73b844b23fd2d60f2b9293fd48,2,3.2,,
570bf31291b0d59879427c8a6aff72ab,1,4,,
570db98cb6261e19965cb79b463ae9fc,1,4,,
570f501d4397bb0f909d0993390a2834,2,3.4,,
5717a75a6e7567c0108c5db8032b8d62,1,3.7,,
571861d2cf726ffa18948a4071e05f15,1,3.1,,
571b352974b1c5ea608a313bdbbe2cbc,2,3.2,,
571cf517b17e3b50314a1268636c0542,1,3.3,,
571e60f4dfbee4fe043a3c8fb88611ac,3,4,,
571eaf2ecb5607b27377dc5cf58eca45,1,3.5,,
571edba2ce8a86fb57358c8ab8cd11cd,3,4.3,,
571f594b7d941d5e9b1039f769373949,1,3.8,,
5721a0c7248ea46e225241fbcbba3797,1,3.5,,
57238f494562160809e3116d198d495c,1,3.8,,
57244c4186c0b1204a181ac8ce4f20c4,1,3.9,,
5728dab81ae83e2c88a6eaee555171fa,1,3.6,,
5729a094a939d2bca2689008f64b9165,2,4.3,,
572a8c311382e0045c43d5482107e3e7,2,2.9,,
573023e1b2c0669fa88fe944bc63f0c2,1,3.6,,
57317be1c8ff5638b508cfc2bcbe7b94,2,3.5,,
57325a61c1e2f483954514f9d45869a9,1,3.8,,
5734f91811353b418761d5fa32d4a5a3,1,3.3,,
5736b17a2b160fcd615cd1759ed55085,2,4.3,,
5736cb5e9f12bb0f0abd8ce8ad3d2408,1,3.6,,
5736ea41733c6d8fd3017b411efc66f6,3,3.5,,
573e05b1628ff6d264d1979d5a27f963,2,3.6,,
57406199f6f81d7c02b66c1c7c0e1afd,2,3.8,,
57425ea53353868da7a5af9e579ef2f9,2,4,,
5745e10bd9f5973e3d8467ef8c1f6c99,2,3.2,,
57482a432ca0533ebebdb7ffbd8931b9,3,3.4,,
57495b8e90015b03bfe698104af2e29c,2,3.6,,
5749c051926aeea914dc52e55149a994,1,3.7,,
574bcd7535e70f626be992b7b8ac05a5,1,3.4,,
574d1112ee2fa8b494cdd8b3ad5626f0,2,3.7,,
574ddfedfe13a8290dede3388e198e5d,1,2.7,,
574f16b3c98d4468390b2c85d4226fe6,1,3.2,,
5750cb2822bcf54b6d6fa6ba5565b809,1,3.3,,
5752d0a4a120f793820a0245e37c8023,2,4,,
5756b50726a9dc2aadf5c8f44b4402cb,2,3.5,,
575ba12257706bf9d6e4f83dde1dc412,3,3.2,,
5766cfc600e5b329076f1a8d0bff183d,1,3.7,,
57677308cfb4a6d81c727293a6cf1334,3,3.2,,
5769577e01248b90ca68e8ffcfaf191c,1,3.7,,
576c96a0ebeab4d2f2810450106962b7,1,3.8,,
576ddca0647f13973028303deba62472,1,2.2,,
577167e094c6fa82980056fb44c318cb,1,3.5,,
5777d960a40a40a75495099a32939d67,2,4,,
5777e84fe2fa047aa8a9cae37a7b5fa3,1,4,,
577c3ac6b1b0db82147f6ffc9d3df985,2,3.6,,
577f155c0daa3c07da1ec6e859cc1b1c,2,3.8,,
5782b9b7283ed51fb0a2818081645844,1,3.1,,
5783abaea31f67cb001ae42b26c9e739,1,3.7,,
57851109f8037166dd2df1e2977c9b42,1,3.4,,
5788a85267d53bec36707497ee88a342,2,3.3,,
578bcd57a450fdf6c6afc7fe67d68781,1,3.5,,
5790abc464cb29eb635b1d24b824dcf9,1,4,,
5790b530e38e2717482d08c73a78dea3,1,3.1,,
57922e91632ad30a02c7a93b486b9dec,1,3.2,,
57935a4b8b6a222800c0761ae79fa8ef,2,3.8,,
57946ebb8c89c3d6e81b69f3a91432ec,3,3.2,,
579548fbf3309c21f0c4aa2fe0b607e3,1,4.3,,
5795e32b7567624225bd028bd95027aa,1,3.1,,
57994900148dcc582f125c72ea06e771,2,3.5,,
5799dd9335d331921a3eec2e8876f860,3,4,,
579a65d2b5791036f8ab2b8a0a971c75,2,3.7,,
579d7eceff99fcc3bf4f7aa7c3b93369,1,2.8,,
579da49c5b2cdf345b493372d85a3139,2,3.4,,
579f2e80276d277ebd21bba5fefca332,1,4.3,,
57a30c3c540a423bb06972f66a7fdf59,1,3.9,,
57a420f6bb5c7755d5a5352168c342c9,2,3.7,,
57a48e2e45c4bbde279d300e1d39338c,1,3.6,,
57a8b5c90dd84498a50cfb9ce0aaea9e,2,3.5,,
57aa0392e981c332be5a6c3e911945e5,1,3.3,,
57ab204207abb37b322192e62c75b342,2,4,,
57ab74c99ac2588202502347213c35e6,3,3.8,,
57afa64e0a920f3bf877f9e67b29791d,3,3.4,,
57b1b144787a71bc28db4a4eac191997,1,3.5,,
57b325ff0b06689af3ded3470a56bc07,1,3.5,,
57b4e0be92612ccc1d71474c60507518,1,3.8,,
57b5ea4bfac5655cec4f8839bbf05a26,1,3,,
57c1bc3097e2db549845eca89ddc3c8e,2,3.8,,
57cb4c4d95d86783035da9f385c98f84,1,3.9,,
57cc4ba430e3ea613ee01ae87d600256,2,3.7,,
57d392bcf8fa6a1a5fe12b18fa64dad4,1,3,,
57d4f08c51496089c104abf9952da18e,1,3.5,,
57d51c3f9a0f6ccde950515d61a9b72c,1,2.3,,
57d55dd8fc439cfbd7510756ee5fcc3b,1,2,,
57d78b82997b161c8ebd8fc02d6c1036,2,3.1,,
57d9aa75fa7b3082626822131055317e,1,3.6,,
57d9d5039540526e4e468fc05a49b25e,1,3.7,,
57de5ee6211492854f6986feb90448e9,2,3.8,,
57eb6a7a3165f380d612fb927cc4cbc5,3,4.3,,
57ed0c1274a34bb876f511769e8f8f18,1,3.2,,
57eec8ea8361a905539f30e7c088b6f7,2,4,,
57f048a461999eabb368d466ab68d15d,1,3,,
57f60e7cc0dce7ea65704a67048d884d,1,3.2,,
57fa1957e3a36a04e9bfc88b6c424496,3,3.2,,
57fd41863a1c4157f5bf148dbe1ff888,2,3.3,,
57fef88b4b4cebc704785559d146e717,1,3.5,,
580193765e085155a5a08c13abccdf55,1,3.4,,
58022cdc96da2a6949c3ddf1ef19497f,1,3.4,,
580540aa163e8ee87e97e8c7f6e32202,2,4,,
5805824c896d6e5e94ab2ca2fcdaeae3,1,2.7,,
580ac7ab485912a4b68f0b9bef24b507,2,3.7,,
580c8faacabc84c8dbd70a9c66cb41d7,1,4.1,,
580cbde686842a09c3d4607339fe3c18,1,3.6,,
580d70213322e91ca7708f3c26d86eb4,3,3.1,,
580e4b1e74bf4339f5d7a822b5acb9a3,1,3.7,,
58168ac86be380c436d3c0dac5688143,2,4,,
5816aa7c2ab7fe6e062f6bddf4fa25f2,2,4.3,,
5817221d484413dae17ee7660fb6ae1e,1,2.8,,
58183f07bc8698e69b6b027d14329e8a,1,3.8,,
58193db8f32db651aa6327ec547c07de,1,3.1,,
581d97ae51a77f4161ce3e519189040c,1,4.3,,
581e00a73fa908c6c7969e1f0c33ca88,1,3.4,,
582066a0154731b30f2e7b99c8b7e76f,1,4.3,,
5823137975a535b13253512cbc866d11,1,3.5,,
582516ad33556230d137dd1d3e5eda90,3,3.5,,
5826fa78b394c897db7e20309afd0261,2,4,,
582d324b31851bddd4d9d742b4b16c14,1,3,,
582ff646f857aa5af6f1928e4f0c08e5,1,3.6,,
58324aeea78a4e6e360d8fed49d425f9,1,3.2,,
583b2ddce77d9cd88682ac3941da8613,2,3.9,,
583c1e74057d1b8329cc22923f1d2db2,2,3.5,,
583e172a82b3e2222cf4c49b08269403,2,3.7,,
5841f0d9999df7f964045139ab79c9ee,3,3,,
58449fd7670390b0bb39eacc055569bb,2,3.8,,
584729cce6b28016ea3c2a97089a96fe,2,4,,
58493d40f7a95bb3ba7295d0503a505a,1,3.2,,
584d5e43bf884067e250b80c3cfcba60,2,3.2,,
585152cca9a321475ef6660b5c8fb5d3,1,3.7,,
585354e5afa580edc6993c128834bf86,2,3.2,,
585460c515ce2319a1bbc039f2c41c9a,1,3.7,,
58558bdf7a4d39615bf6300ebcab2a7d,1,3.7,,
585713441a75c51a0cb470a3deb3bc88,1,3.5,,
5859f8261cc6106a1c4c33e378f85afd,2,4,,
585a8cf8c2a44c3ae62590ba13f7a9c1,2,3.2,,
585d396b301c7f75be786929bb9679b6,3,3.6,,
585f9dd66c5e2e65526e3a3b3d129651,3,3.8,,
586431b9044dec3226e9c4609199b743,1,3.7,,
5867f9388fa15d1936c0c18e8ff7496c,1,3.6,,
5868ad9117042d172bd82ce06bdee804,2,3.5,,
586e1807fb6b717174380cd812b48187,1,3.5,,
58703f97c5bc8d3b04050ae0f22ebfcb,2,3.6,,
58711637e2dfe402898eb6674e9e449f,1,3.6,,
58744538f91da4a91cacdf311e7561c0,2,3.8,,
587678da90862725a19242032f816385,2,3.2,,
5877501f1933680a23783a01ab4621e1,2,3,,
58799b9fd25785346512180512e1e926,1,3.6,,
588021cc251b6244e53bb9e50495147f,3,4,,
58818e9957b5cb14a3a7889c89b60ce4,1,3.4,,
588e8ce6fd6fd792b306346a9fb3769e,2,3.4,,
58915248a17bd3196035a9ef42f34f8e,2,3.6,,
58926c628a386a478e09d2bb371c805f,2,3.6,,
589429d564417d248e2d16736cba9b08,1,3.6,,
58949f73c5c8ff14b769a28570308a2c,2,4,,
5897462a946c27383f599bbb2d9c2810,2,3.6,,
5897975ab974032193502e41a25861d7,2,4.1,,
589b82c41f16a5b65ba0141ff9cb1400,1,3.6,,
589cd67344378db65af9f5809040decf,1,3.1,,
58a06419b88c0884b68c3cc08e2fa6fa,2,3.4,,
58a10711645cf3d2643bca0a97e1a108,2,3.8,,
58a14425364bb351e40c8b3fb4605fc0,1,3.7,,
58a39ef3a1655346a053a4a772a3c46f,3,4,,
58a558306166248140f7c0daa2f1b06e,2,3.4,,
58a56e9214d177e115c3ee52640f112b,2,3.4,,
58a76988890025e8c8f857fadd1bd732,2,3.6,,
58a8aa5b298053aae30579655856ec7e,1,4,,
58b326fb0ce038a7957c58eda022da12,2,3.4,,
58b478ccfe3f20ef87b4b1e4a5794161,3,3.3,,
58b52aa09ef5a390e1d1669a09bf1b4e,1,3.1,,
58b6478505d109a52d4220d9de251df8,2,3.8,,
58b76816b56f23919a5be40cfc558f5d,1,3.7,,
58b8bbd84b9c78cff25089cc4f0e3e97,2,3.8,,
58b972101acc5a9bd4f74d0c3d71dadf,1,3.6,,
58bb3ba59a47129b87fcbe360a9bf553,2,4,,
58bbb5f4d41be954723ecd3a8d9323c2,1,3.6,,
58bc9aa399e286eb4be7f9195d231d8f,2,2.8,,
58c7c13e0c40223c72079dc5ccbb96e6,2,2.8,,
58cf34b1f0d45b0adcbb178971cffdb3,1,4,,
58d0ac2d56f58e4fd1c758ce0c066d3f,1,2.8,,
58d85bd0220a729b5725656ae8e758ce,1,4,,
58d9fe75043eb7b661262b7b5560f4c4,1,4,,
58daab730ea74a025ed2b1dfee2b0929,1,4,,
58e2cff4813946d90fc23b8592f4559c,2,3.8,,
58e334cc9e7d480de44eeddf0aec7f0e,3,4,,
58e5fa701a387fe5c18dbb02ebce1711,1,3.1,,
58eb1ca5b48ad3f2328706f05bff7f41,3,4,,
58ec2ad50ba94f0322df49e739f709d0,2,4,,
58ec4a0182d7936896a1d0e30dd222f4,1,3.6,,
58ee521d2fa1068271b40f3442c39854,1,3.2,,
58f277f3fa8d220e21123d54d0ccacb7,1,3.6,,
58f4216e093b08ef17a0e84015d2897c,1,3.8,,
58f56b7b2c62bf41c0fcb437dc79b957,1,4,,
58f68993a279b2f280a7c013ea7080e2,1,3.4,,
58f9c323b1ba85d9cc49e5c348dcaf2c,2,3.5,,
58fb0134a22bc4ca03830a792df69aa8,1,3.2,,
5900cbe2babe68a72bc2e4dbad17a9e3,1,2.9,,
5901fda5697b7de90149ea941bd2ce14,2,3.4,,
59045f47aa2d36acade3e0cb1df42030,1,3.5,,
590a9e37b564ec38159383ea13d0e89c,3,3.8,,
590f44d43b98e95f99d414a73dfc8eae,2,3.2,,
59120aeecba8dce4f5a2c12b2bb772f2,1,4.3,,
5913638abab26c3dc40d938116f3a142,1,3.6,,
5915ba0c88100c509e0e675f9e89abc2,2,3.1,,
59187d925d0cd940293769533c622eec,2,3.6,,
5919dec961daf5c6aa6088ddb0539169,2,3.6,,
591bea387a0b38c9dac50fe20b194b57,1,3.8,,
591c91bc27294f2a3359c05b3d09dc5c,1,2.8,,
591e195075d32dc099f591ca95a09161,2,3.2,,
591fa338f7c2c5e9090717e4ce3d21dd,1,2.7,,
591fbbdb2500780c9c8977ea9ef18414,2,3.4,,
59235b25ed0d2cb3d08d57f9325623ae,2,4,,
59240c3b884d106b0b1eb52e0cb157e4,2,4,,
59291dba94f58bce2c2e52552fe8f931,1,3.6,,
592a6ef892d36813f3f98793af29cc0e,2,3,,
592bbfbbfee691a49af1e5c78fdba231,1,3.6,,
593113655ec6231513d7d838af1f1f3e,2,4,,
59344b2181852d7d6b7d9e9eba143dc9,1,3.5,,
59346133f3b76901c16acb3517d74017,3,3.1,,
593502456aee90a07b3f0f93f6441f75,2,4,,
59368b25440981e9953d7eff013319a2,1,3.1,,
5937d3648399e42f7db165cfa0035d2b,1,3.7,,
593c647bb36f26743b2a8287c4745c0e,1,3.1,,
593cbcbff2f67b9c59a91874d284d705,1,4,,
593d3c76fb11f0e67b26efe3f0861fc6,2,3.7,,
593e2499cb94289e6b73d0957c246266,1,2.8,,
593e7f311b6c58398989d4b1c56c8d3b,1,3.4,,
593fc12d0010a2aa6ddee4c26ccc897d,2,3.3,,
59434c25454d039d4d87d3b96a92dda3,2,3.4,,
594acec1cf0a42e9b2b191bb7dfc4efb,1,3.3,,
5952960576e8e7740d5575b4937b6267,1,3.8,,
5955d79bb1b637bf6c99210e8500e171,2,3.5,,
59582e11888286263379aa2c8856648d,1,3.3,,
595c21cbcdd329cd3f838990a8a9cb51,1,3.8,,
595d0f1a4da6a8fb6a4c2db795c0de43,1,3.3,,
595ebcc160cabb62363441b56d28d821,1,3.7,,
5963ac5ca917875fe15bacdf419941bf,2,3.4,,
5964ca477d0cc55f5d48ee36a2e45b14,1,3.5,,
596695857c1f8fa0c172c907c8027049,1,3.8,,
596a5587b01cddc8102ce625d0ab5652,1,3.3,,
596c1511508c3aa1ec37b2684f49aa07,1,3.7,,
596e9a5d70dfe27ec88cce5299112bb9,2,3.5,,
596ee1e495e2b6ed172c5cdf4cf176c3,1,3.8,,
596f9bd08c80cb60a01b61fc304c65f9,2,3.7,,
5970337b4dc7e441adc0c3b50eab778d,1,3.9,,
597161cb73b4ff7d192d2053748c7b54,1,2.5,,
5972ff01ee82b9f9eebe30a4d1e69f9b,2,4,,
597328054538e3eac4f46fcf05559a7d,1,3.5,,
597485368b6ea1abb598ee3433e25812,1,3.9,,
597490ad8185df974bf29e7dc9ffd0e1,1,3.6,,
59750f4ba7c2b732bdb7f3197fa2cb99,3,4,,
59783ec22ba25f8ae5b385fae7c3dd72,2,3.2,,
597887987ae67b5f88a8516890b9dfa0,1,3.4,,
597890dde003c35d9dfa9f56a63c7843,1,3.6,,
597bd34feccdfd578fe99c2c1a7bf2e2,2,3.8,,
597cb2738277c285fe93c81638c041de,2,3,,
5981eee6f45ed401cd644bc866d1443f,3,2.9,,
59821139d228364c274a8af1923d9116,1,3.8,,
5984bc1196fb159a93eb51b95b5233ab,3,3.9,,
5986e200e6dd514249634692dc42bc6a,1,3.2,,
598938b1b508cdfa73326f4fccf8515f,1,3.7,,
598ca327038343d31673edbf58f5e9fa,2,2.3,,
599487d77c62765f7081a041f9cb29bf,3,3.3,,
59953d04baa46899575107759423fc09,2,2.8,,
5995a1e1fed70023ac661bf70c922e63,2,4.3,,
5996374026b9fbe2183ce4c30ef1230f,1,3.7,,
59975b779ddcbe98b18e1f6bedd82710,1,3.3,,
599d55fcaa633d2a28cf174faf1eda53,2,2.8,,
59a101e619071332b3916459126f0681,3,3,,
59a4ec58c20fee329e75fada83368ef2,2,3.3,,
59a558d30138ac22dbe86a6bbf81a8d3,1,3.2,,
59a913807277f669990374f9467bb683,2,3.6,,
59aa9c94d7a2e5aede8e2bbbf6ff87df,2,3.5,,
59ad29df2d1e10c96debd1776dafadf9,3,3.6,,
59af1c5162b86aabe00cde68b130cdc3,3,3.4,,
59b0bea63672e852748aed7fca3ee04c,3,3,,
59b2dd0ba46c08d80390ea652526d23d,2,3.7,,
59b435de63b52184a417f4316f5177b2,1,3.5,,
59b479a48da41140a43ba05ffa378f81,2,3.5,,
59b527de565cb4fb093f56f26c2bad9c,2,3.4,,
59b54e81a29d9e4dcc4eda4e8897dff0,1,3.5,,
59b9417ee39013b92b1cc3d8f31c9e3e,1,3.3,,
59b957233d60562e735eca02999a3910,1,3.9,,
59b9dea7f746fe5fb218a80e1a96f5b9,3,4,,
59bb6c3e975882816e43cd95537e696e,2,3.5,,
59bc774d51a94f0a6304790c8b887f1a,1,4,,
59bd98fe875299e4396a8627326c61f4,1,3.2,,
59c65ce40f6881814ce1445cd3757ae4,1,3.3,,
59c73827d141dbbf9df296445a4b16a1,3,4.3,,
59d077eda7a5338f0a9c80ef47b10b63,2,3.5,,
59d1145536c3e1c23d0cb2b25f0e0ff9,1,3,,
59d26b64e03068795dc55947ed74c579,1,3.8,,
59d2b48fe0aaa3301fe974b48b410b71,1,3.9,,
59d73d40791b1042891f5ff62673178b,1,3.8,,
59da8008b41c13b0e2de089f6abc4dbb,1,3.2,,
59de847c3298073886d276bae4cfdf0e,2,3.7,,
59dec1519fba1997d22d62150a8cd712,3,3.4,,
59e3f7ae9277b25d1a4a09d397eebf67,1,3.6,,
59ec7be8809c4df1896946eabcf469bf,1,4.2,,
59ef18e98704f301ab168c706a7d9f8c,2,3.3,,
59ef3ac69f89de1a45ef586dbcd0326e,1,4,,
59f1fc475896dcd59ecb6e5e15c8e0f2,3,3.4,,
59f8899a8be54a738824b77d8fe12401,2,3.4,,
59fd73872dd93c623b9b03d6ef3359e6,3,3.7,,
59fefcae3ba050aec0d972999411d9f3,3,3.5,,
5a027e9d495bc19fefed6826e5c128c5,2,3.3,,
5a040bf3f4abc99d5616e8f088ba3dac,1,3.5,,
5a047b36d405b24e4be2ccf1bb8edb84,3,4,,
5a08ee492ef547cf4287ca7dcb82c166,3,3.2,,
5a0a00a3209411e4f0bb0d934453bee6,1,3.7,,
5a0cbf3c31368d959a97d0708165d6aa,1,3.3,,
5a16336004ed813e24e520de1f0311b8,2,3.2,,
5a16e2538e861cc98e5c59b5a69912e7,2,3.8,,
5a17faef611100d9007a8bffe3dc1daa,1,3.7,,
5a1810c76e465fe1a2beaee5eb1b5e4d,1,3.1,,
5a19eb40b26637b49a0e28215b3fef97,3,4,,
5a21313e4332cae6cce1e57b0630a212,2,3.2,,
5a221ddf62cf571c01c5cfdcbebe4a98,1,3.5,,
5a285161d86cb0aeb5e5ffcecfaa146a,2,3.6,,
5a2995390f36dfc27eecba2cd4c05274,1,4.3,,
5a2ace37924e6991fdbb50ef25dd28c6,2,3.9,,
5a2c122cd593cf28f7e6c90ebf7ae96f,2,4,,
5a2dbf1ec5f5f593235988d76383ffe9,1,3.7,,
5a2e6351a61d8594b2bd27992efcccf2,2,4,,
5a30b7429e58c1ba51316c60940278d5,2,3.2,,
5a37881feec701102feb49031faf4e44,1,3.1,,
5a378abb56aaee1a957be3d6de10b8c1,1,3.6,,
5a39b663482d369563296f1fac563d41,2,2.8,,
5a3a46c74faf9519cb6d8c89eb3068dd,1,3.9,,
5a3b7826be054c4ef55f7f1097dd431b,2,4,,
5a3d20c0ee9be20b692bf15cc139ec3a,1,3.2,,
5a3f88384bc6ead3d8078c994566c9b4,2,2.9,,
5a4204e34f336e531fe0403df79e0c2c,1,4,,
5a4adf7787ca9b5fbeff163778361ef7,1,4,,
5a4b04068cb503593fecc5365b3754fd,2,3.8,,
5a4b041a8ff3f720ca19e79fd1189601,2,3.8,,
5a59f0cd02604ec566cbd8cbcfee8870,2,3.3,,
5a5a1e24ebee296e8db08d1f64ed9142,1,3.7,,
5a5e615132ad606c2d246e970f4ef293,2,4.3,,
5a5f4032d9e480c76bb67d530f03c398,1,4,,
5a614e6d521c1baf4ed59e48e6ad86bb,1,3.7,,
5a64cbaae4feeedd0e44009e6d740b61,1,3.7,,
5a6753c7c4277be538049ffa34a288e1,3,3.9,,
5a685e486a1108b77a8222296f36115c,2,4.3,,
5a6970777a36447029a342eff1753c95,1,3.5,,
5a69a42c53f3799f089175a5cdb8bb38,1,3.3,,
5a6c32402b617bcc30a65e1064c3d9e8,2,3.6,,
5a75ef8a6d1294ecec71720a6fddf2a8,1,3.4,,
5a783be5d4c1baeee506d1e18fd298ee,1,3.2,,
5a7f8f76256604e402a3fa96123629e9,2,3,,
5a7fa0fd95437b74530c6e0c4bf58d41,1,3.4,,
5a825bc7ae1be8e4d3c447fc57f37483,2,4,,
5a829ddfdc05ab6de40df49381ec66e2,2,3.5,,
5a82f91acf1474eb9918265b9c93a9bc,2,3.9,,
5a856d88b23deb4d03a6ff9164378e63,2,4,,
5a8570022a7c0f50278ed31f2ee820f9,1,3.3,,
5a86fa848a8e7785ce20de7d43d1f3cd,1,3.3,,
5a92d99de10099d831f26579ef335afa,1,3.2,,
5a979b110639f2d928ceb1e983de6c4c,2,3.8,,
5a9c170da48c7a3158cda92ba1417df3,2,4,,
5a9cf7173ed96f0f1937639a3e127a69,1,3,,
5a9d8c8adf7cb8c3b03f03935f7a54c7,2,3.4,,
5a9f4a91bfba8a7d689413eef1fc3639,3,3.8,,
5aa40050896d7e9485ad35093671e154,1,2.8,,
5aa40083e0835ed84364006e7393d224,2,3.5,,
5aa42ce0bfb851b4da8955e4678997c7,2,3.7,,
5aa6e75ae77b416d45251855aacde57f,2,3.7,,
5aa81337a78e522c7a1cc239ac063ef9,1,3.5,,
5aa8e9a279040aee7cbe2603fb74d803,2,4.2,,
5ab3e06e907127d68c8a46780b1b2482,1,3.7,,
5ab741a4c5b4c6ff2f752704cfdbb7e7,1,3.3,,
5ab8d36f582f2bf148bf6902f5761636,2,4,,
5ac0b556f7d2fdaa4411943de27e8b40,1,2.7,,
5ac5796301cac6c1eda2e9b1103cb97b,1,3.7,,
5ace2f40e7b6dfae2223ce842577768e,1,3.7,,
5ad1f05403cde9fb2d7e0f5a6d5f4755,1,3.1,,
5ad27e6be080b7783c18faaedf4f882f,1,3.6,,
5ad2e815895cab68f4b84f052e6dbe7d,3,3.1,,
5ad496ba0df34f646105b5d6b5add5b5,2,4.2,,
5ad8d9f38f78cf41f6495767c6399669,3,3.7,,
5ad9259fb792392be42668abeaa964cb,1,3,,
5ae038e17192ba26fcbcdf062560867d,1,3.8,,
5ae938a4ffb9e11001b8dfcbfce646e8,2,4.2,,
5aeb3018a4ffe3558a3e782878e23234,1,4,,
5aece4cc27c822d800d49e5674fb2cb9,1,2.4,,
5aecfa436a91a88536afc65669949f1a,1,3.2,,
5aecfeb882daf39477b8f0cd746c7370,2,3.7,,
5af1566da6722b744a9001e578a76194,1,3.8,,
5af1c2c0b98a32703bbb52b54973bf07,2,3.7,,
5af58ed44b3413ab7b30d464e81218a4,1,2.3,,
5af5f1677c3511460384ca3cd8296528,2,3.4,,
5b0173dbbde0700921781e68412f8466,2,4,,
5b02d25204d1341fec782753faba6a31,1,3.6,,
5b044dd931f31292b6e5bb892a193ec9,2,3.7,,
5b05cd09b4e6deddac24daba608bcb96,1,3.5,,
5b08971e88cc9e8c013e99a41e387896,1,2.8,,
5b095a1bc86990e6d2a8064a5092703b,1,4,,
5b0a8dd6c3a5387924ff184ee8df1cb8,1,3.3,,
5b0d7f7e5db4661bf8197fd199a61b2a,2,3.8,,
5b0dfdf05e1f615c7feacffe1ba3b887,2,4.2,,
5b12532ffe76b97dfa445c06cdc3b9ce,1,3.9,,
5b13749ad5e551f5b434ccc361637b03,1,3.5,,
5b160eea7043c588f10a38213bdbcf1a,1,3.5,,
5b166a1cb2ed9c82a8d515e7deb6efbe,2,4,,
5b16720fcb5a1739701b0cfb295e00bb,3,4,,
5b168b0314a153ad4d5e03dc79c58370,3,3.8,,
5b1750a97fc9dbf7cffda97f0e9daa84,1,4,,
5b17e7d16c2aab4d999ee787acfdb40f,1,3.8,,
5b19470fc01cbd526c83f47845eae815,2,3.6,,
5b1a5ca9facfce0caecca098acc78bc1,1,4.2,,
5b1dd20e4ca9ccdc7c014cdc1c312e2e,2,3.8,,
5b1f9d33c6525eb365566a0d81695df6,1,4.3,,
5b1febbf07b7418f090b2299e051b458,2,4.3,,
5b21b50ee878fbbfb0fa6fc05fce4897,2,3.6,,
5b22cdd3d070dc3a5357f8a230b02297,2,3.2,,
5b2b3ac81edc0ea243c2f1fcb3c31adf,1,3.7,,
5b2caa14a93ba4a7625f481d3e9d0299,2,3.7,,
5b2cea7c0e04b670a1b56160aaf3634d,2,4.2,,
